date,open,high,low,close,klgdkl
2018-06-04,102.4,105.0,102.4,102.4,2811840.0
2018-06-05,99.1,106.0,96.0,96.0,1357500.0
2018-06-06,95.0,96.0,91.0,92.0,1605480.0
2018-06-07,94.5,98.4,93.1,98.4,1376540.0
2018-06-08,101.0,105.2,99.5,105.2,2008500.0
2018-06-11,104.8,109.0,103.2,109.0,1229830.0
2018-06-12,108.0,108.0,102.9,105.0,1139130.0
2018-06-13,105.0,108.0,104.5,105.4,772670.0
2018-06-14,106.5,106.5,103.5,105.0,617130.0
2018-06-15,105.5,105.5,103.5,105.2,723460.0
2018-06-18,104.1,105.0,98.0,100.0,825810.0
2018-06-19,95.1,97.0,93.0,95.0,2092720.0
2018-06-20,95.0,96.5,93.1,95.2,554870.0
2018-06-21,95.4,95.4,93.3,95.2,497790.0
2018-06-22,95.1,95.1,93.6,95.0,328710.0
2018-06-25,96.0,97.0,95.7,95.9,918340.0
2018-06-26,94.4,95.5,94.2,95.0,493790.0
2018-06-27,93.5,95.0,93.5,93.6,394860.0
2018-06-28,93.0,93.5,88.5,92.2,1319230.0
2018-06-29,91.0,92.0,87.0,91.7,1583700.0
2018-07-02,91.8,91.8,87.0,87.9,669570.0
2018-07-03,87.5,88.3,81.8,81.8,2112230.0
2018-07-04,80.5,81.0,76.1,81.0,1102650.0
2018-07-05,28.85,28.85,27.0,28.15,1583450.0
2018-07-06,28.0,29.0,27.0,28.8,1160990.0
2018-07-09,29.0,29.2,27.85,28.5,631240.0
2018-07-10,28.5,28.5,27.5,27.65,549100.0
2018-07-11,27.1,27.1,25.75,25.75,1134570.0
2018-07-12,26.0,26.0,25.1,26.0,686180.0
2018-07-13,26.4,26.5,26.0,26.2,406500.0
2018-07-16,26.0,26.2,25.75,26.2,430160.0
2018-07-17,26.2,27.5,25.7,27.1,1174520.0
2018-07-18,27.5,28.5,27.3,27.95,1139340.0
2018-07-19,28.0,28.0,27.5,27.9,680430.0
2018-07-20,27.9,27.9,27.2,27.9,1473990.0
2018-07-23,26.6,27.85,26.6,26.6,878370.0
2018-07-24,27.0,27.5,26.3,26.4,1019120.0
2018-07-25,26.8,26.85,24.9,26.75,3348190.0
2018-07-26,26.0,26.25,25.5,25.8,645430.0
2018-07-27,25.8,26.2,25.6,25.95,1427670.0
2018-07-30,25.95,26.2,25.9,26.1,1438740.0
2018-07-31,26.15,27.9,26.0,27.8,4690660.0
2018-08-01,27.9,28.65,27.15,27.55,2060620.0
2018-08-02,27.3,28.5,27.0,28.5,3507500.0
2018-08-03,28.6,28.9,28.0,28.35,2418140.0
2018-08-06,28.0,28.3,27.8,28.0,1478320.0
2018-08-07,27.75,28.2,27.4,27.95,1670400.0
2018-08-08,28.15,28.15,27.4,27.75,1406450.0
2018-08-09,27.9,28.3,27.4,27.4,2342630.0
2018-08-10,27.4,27.7,26.4,27.2,2362660.0
2018-08-13,27.0,27.65,26.8,27.45,1369550.0
2018-08-14,27.5,27.5,27.0,27.2,850440.0
2018-08-15,27.0,27.2,26.5,26.5,1030610.0
2018-08-16,26.5,26.9,25.95,26.5,1576340.0
2018-08-17,26.5,26.9,26.5,26.5,691890.0
2018-08-20,26.7,26.7,25.9,26.5,847610.0
2018-08-21,26.5,26.65,26.25,26.5,904270.0
2018-08-22,26.7,27.4,26.55,26.65,1386850.0
2018-08-23,27.0,27.15,26.65,26.75,1031560.0
2018-08-24,26.75,26.95,26.5,26.6,817010.0
2018-08-27,26.6,26.85,26.5,26.5,1480540.0
2018-08-28,26.6,26.8,26.2,26.25,1630740.0
2018-08-29,26.25,26.35,26.1,26.15,778240.0
2018-08-30,26.15,26.3,26.05,26.3,887840.0
2018-08-31,26.3,26.85,26.3,26.3,1723040.0
2018-09-04,26.3,26.6,26.05,26.1,991610.0
2018-09-05,26.1,26.25,25.75,25.8,1052150.0
2018-09-06,25.8,25.9,24.8,24.8,2694080.0
2018-09-07,25.0,25.3,24.9,25.25,2154200.0
2018-09-10,25.4,25.5,25.0,25.5,1297720.0
2018-09-11,25.45,25.5,25.3,25.4,780150.0
2018-09-12,25.5,25.55,25.0,25.0,1460210.0
2018-09-13,25.0,25.4,25.0,25.2,1105010.0
2018-09-14,25.2,25.4,25.15,25.25,1343360.0
2018-09-17,25.25,27.0,25.15,26.05,2714630.0
2018-09-18,26.05,26.15,25.55,26.15,1059520.0
2018-09-19,26.2,27.05,26.2,26.6,2934180.0
2018-09-20,26.6,28.0,26.6,28.0,5779740.0
2018-09-21,28.0,28.45,27.8,28.3,4008110.0
2018-09-24,28.3,28.45,27.95,28.1,2213810.0
2018-09-25,28.0,28.2,27.8,28.0,2261840.0
2018-09-26,28.0,29.35,27.8,28.9,4516320.0
2018-09-27,29.4,29.65,29.15,29.4,3663710.0
2018-09-28,29.5,29.65,29.0,29.15,3943650.0
2018-10-01,29.15,29.25,28.6,28.65,2816100.0
2018-10-02,28.6,29.4,28.6,29.1,3139750.0
2018-10-03,29.4,29.5,29.15,29.35,1405830.0
2018-10-04,29.5,30.2,29.35,30.2,3273230.0
2018-10-05,30.1,30.25,29.75,29.8,3156560.0
2018-10-08,29.1,29.75,29.1,29.35,2101380.0
2018-10-09,29.4,29.75,29.15,29.75,2656380.0
2018-10-10,29.8,30.1,29.65,29.7,1689250.0
2018-10-11,27.85,29.1,27.7,27.85,4366960.0
2018-10-12,27.85,28.8,27.3,28.7,2298230.0
2018-10-15,28.7,28.75,28.0,28.2,2085500.0
2018-10-16,28.15,28.9,28.15,28.7,1363410.0
2018-10-17,29.1,29.3,28.95,29.1,1972280.0
