date,open,high,low,close,klgdkl
2018-10-12,11.6,13.4,11.5,13.4,2467050.0
2018-10-15,13.4,14.3,13.35,13.7,1315750.0
2018-10-16,13.75,13.95,12.9,12.9,655990.0
2018-10-17,12.9,12.4,12.0,12.0,238130.0
2018-10-18,11.2,11.5,11.2,11.2,701130.0
2018-10-19,10.45,10.7,10.45,10.7,259660.0
2018-10-22,10.0,11.4,10.0,11.4,824550.0
2018-10-23,11.3,11.75,11.1,11.4,993560.0
2018-10-24,11.4,11.5,10.9,10.95,575080.0
2018-10-25,10.7,10.7,10.3,10.45,91920.0
2018-10-26,10.45,10.55,10.3,10.3,82070.0
2018-10-29,10.2,10.4,10.2,10.2,94320.0
2018-10-30,10.25,10.35,10.2,10.3,115890.0
2018-10-31,10.3,10.5,10.3,10.3,179800.0
2018-11-01,10.3,10.3,9.99,10.2,1163560.0
2018-11-02,10.2,10.4,9.99,10.0,229800.0
2018-11-05,10.05,10.05,9.99,10.05,321940.0
2018-11-06,10.05,10.4,10.0,10.4,793380.0
2018-11-07,10.3,10.4,10.15,10.15,207970.0
2018-11-08,10.15,10.2,9.97,10.0,165270.0
2018-11-09,10.0,10.0,9.92,10.0,90120.0
2018-11-12,10.0,10.0,9.97,10.0,33850.0
2018-11-13,9.99,10.05,9.99,10.05,39010.0
2018-11-14,10.1,10.1,10.0,10.0,32410.0
2018-11-15,10.0,10.15,10.0,10.05,155690.0
2018-11-16,10.1,10.15,10.1,10.1,47940.0
2018-11-19,10.1,10.1,10.0,10.0,39610.0
2018-11-20,10.0,10.4,10.0,10.2,301770.0
2018-11-21,10.2,10.3,10.15,10.15,84850.0
2018-11-22,10.1,10.1,10.0,10.0,32760.0
2018-11-23,10.05,10.05,9.98,10.0,75710.0
2018-11-26,10.0,10.0,9.98,10.0,45590.0
2018-11-27,10.0,10.05,10.0,10.0,9750.0
2018-11-28,10.0,10.0,9.99,10.0,8350.0
2018-11-29,10.0,10.0,9.99,10.0,11050.0
2018-11-30,10.0,10.05,10.0,10.0,25470.0
2018-12-03,10.0,10.0,10.0,10.0,17710.0
2018-12-04,10.0,10.0,9.99,10.0,6870.0
2018-12-05,9.99,10.05,9.99,10.05,5820.0
2018-12-06,10.05,10.05,10.0,10.0,23220.0
2018-12-07,10.0,10.0,10.0,10.0,11780.0
2018-12-10,9.99,10.05,9.99,10.0,15550.0
2018-12-11,10.0,10.0,9.98,10.0,13940.0
2018-12-12,10.0,10.0,10.0,10.0,2150.0
2018-12-13,10.0,10.0,9.99,10.0,668370.0
2018-12-14,9.99,10.0,9.98,10.0,6330.0
2018-12-17,10.0,10.0,9.97,10.0,55570.0
2018-12-18,9.98,10.0,9.97,10.0,684480.0
2018-12-19,9.99,10.2,9.96,10.15,225700.0
2018-12-20,10.15,10.85,10.15,10.85,1282430.0
2018-12-21,10.9,11.6,10.85,11.4,1391230.0
2018-12-24,11.35,11.5,11.1,11.2,467700.0
2018-12-25,10.55,10.55,10.45,10.45,60350.0
2018-12-26,9.72,10.35,9.72,10.05,781560.0
2018-12-27,9.99,10.1,9.94,10.1,90250.0
2018-12-28,10.1,10.2,10.0,10.0,110500.0
2019-01-02,10.0,10.05,9.98,10.0,106500.0
2019-01-03,10.0,10.1,9.99,10.0,90670.0
2019-01-04,10.0,10.0,9.98,10.0,51310.0
2019-01-07,10.0,10.1,10.0,10.1,76060.0
2019-01-08,10.1,10.15,9.99,10.0,92780.0
2019-01-09,10.0,10.1,9.99,10.1,114450.0
2019-01-10,10.05,10.05,9.99,10.0,87630.0
2019-01-11,10.0,10.05,10.0,10.05,85630.0
2019-01-14,10.05,10.05,10.0,10.0,101230.0
2019-01-15,10.0,10.15,9.99,10.1,104620.0
2019-01-16,10.0,10.1,9.99,10.0,91230.0
2019-01-17,10.0,10.15,10.0,10.05,100000.0
2019-01-18,10.05,10.1,10.0,10.0,102170.0
2019-01-21,10.0,10.1,10.0,10.1,92260.0
2019-01-22,10.1,10.1,10.0,10.0,87150.0
2019-01-23,10.05,10.1,10.0,10.0,78450.0
2019-01-24,10.0,10.05,10.0,10.05,100150.0
2019-01-25,10.05,10.05,10.0,10.0,103540.0
2019-01-28,10.0,10.05,10.0,10.0,102380.0
2019-01-29,10.0,10.0,9.99,10.0,110770.0
2019-01-30,9.99,10.05,9.99,10.05,96780.0
2019-01-31,10.05,10.2,10.0,10.2,139410.0
2019-02-01,10.2,10.25,10.2,10.25,81670.0
2019-02-11,10.25,10.35,10.25,10.3,76310.0
2019-02-12,10.3,10.35,10.15,10.25,128480.0
2019-02-13,10.25,10.35,10.25,10.3,99360.0
2019-02-14,10.25,10.7,10.25,10.65,260890.0
2019-02-15,10.6,11.0,10.6,10.8,299650.0
2019-02-18,10.85,10.9,10.75,10.8,190070.0
2019-02-19,10.8,10.85,10.65,10.7,152870.0
2019-02-20,10.7,10.7,10.55,10.65,107840.0
2019-02-21,10.65,11.25,10.6,11.1,532100.0
2019-02-22,11.1,11.55,11.0,11.4,376670.0
2019-02-25,11.4,11.45,11.05,11.1,214570.0
2019-02-26,11.1,11.1,10.8,10.95,152550.0
2019-02-27,11.0,11.25,11.0,11.2,409780.0
2019-02-28,11.2,11.95,11.15,11.85,835910.0
2019-03-01,11.85,12.65,11.8,12.5,929510.0
2019-03-04,12.5,12.65,12.2,12.3,320760.0
2019-03-05,11.45,11.6,11.45,11.6,750950.0
2019-03-06,11.65,12.4,11.5,12.0,633550.0
2019-03-07,11.8,11.9,11.35,11.5,514930.0
2019-03-08,11.5,11.6,11.4,11.55,431540.0
2019-03-11,11.55,11.7,11.55,11.7,391570.0
2019-03-12,11.75,12.0,11.7,11.95,537850.0
2019-03-13,12.0,12.75,11.9,12.75,636930.0
2019-03-14,12.85,13.6,12.8,13.6,1230520.0
2019-03-15,13.6,14.55,13.6,14.45,685010.0
2019-03-18,14.5,15.0,14.35,14.4,1760950.0
2019-03-19,13.4,13.65,13.4,13.4,374120.0
2019-03-20,12.5,12.5,12.5,12.5,748440.0
2019-03-21,11.65,12.05,11.65,11.85,883230.0
2019-03-22,11.55,12.1,11.5,12.1,628620.0
2019-03-25,12.1,12.2,11.65,11.7,465550.0
2019-03-26,11.7,11.75,11.45,11.5,570220.0
2019-03-27,11.5,11.65,11.5,11.6,286520.0
2019-03-28,11.6,11.7,11.5,11.5,460940.0
2019-03-29,11.5,11.6,11.45,11.6,209380.0
2019-04-01,11.6,11.7,11.5,11.7,470640.0
2019-04-02,11.7,11.8,11.65,11.65,204720.0
2019-04-03,11.7,11.7,11.4,11.5,384970.0
2019-04-04,11.5,11.6,11.5,11.55,178810.0
2019-04-05,11.55,11.65,11.5,11.55,392050.0
2019-04-08,11.55,12.05,11.55,12.0,777590.0
2019-04-09,12.0,12.7,11.2,11.5,1257040.0
2019-04-10,11.5,11.75,11.5,11.6,652690.0
2019-04-11,11.6,11.65,11.45,11.5,649200.0
2019-04-12,11.5,11.55,11.25,11.55,171320.0
2019-04-16,11.55,11.55,11.2,11.3,113230.0
2019-04-17,11.3,11.55,11.3,11.55,239460.0
2019-04-18,11.5,11.6,11.35,11.55,162490.0
2019-04-19,11.55,11.6,11.55,11.6,262250.0
2019-04-22,11.6,11.65,11.5,11.6,182250.0
2019-04-23,11.6,11.8,11.6,11.8,232690.0
2019-04-24,11.8,12.5,11.8,12.5,1061800.0
2019-04-25,12.6,13.0,12.45,12.5,731160.0
2019-04-26,12.5,12.5,11.65,12.0,618340.0
2019-05-02,12.0,12.0,11.4,11.5,320480.0
2019-05-03,11.5,11.75,11.5,11.7,154500.0
2019-05-06,11.7,11.7,11.4,11.5,134270.0
2019-05-07,11.55,11.95,11.55,11.95,413840.0
2019-05-08,11.95,12.4,11.9,12.35,298190.0
2019-05-09,12.35,12.65,12.25,12.4,375140.0
2019-05-10,12.4,12.45,12.3,12.35,101890.0
2019-05-13,12.35,12.45,12.35,12.45,96000.0
2019-05-14,12.45,12.6,12.45,12.6,201590.0
2019-05-15,12.6,12.85,12.6,12.85,294780.0
2019-05-16,12.85,12.95,12.75,12.95,120800.0
2019-05-17,12.95,13.2,12.95,13.15,244630.0
2019-05-20,13.15,13.2,13.0,13.05,218240.0
2019-05-21,13.0,13.0,12.4,12.65,675150.0
2019-05-22,12.5,12.75,12.5,12.5,307120.0
2019-05-23,12.55,12.65,12.5,12.65,118390.0
2019-05-24,12.65,12.95,12.65,12.9,174740.0
2019-05-27,12.85,13.1,12.85,13.1,167710.0
2019-05-28,13.1,13.3,13.1,13.3,261020.0
2019-05-29,13.3,13.8,13.3,13.8,398400.0
2019-05-30,13.8,14.75,13.75,14.75,621820.0
2019-05-31,14.75,15.4,14.75,15.35,472710.0
2019-06-03,15.35,15.65,15.3,15.65,297990.0
2019-06-04,15.65,16.05,15.15,15.2,513850.0
2019-06-05,15.2,15.2,14.6,14.65,104530.0
2019-06-06,14.6,14.8,14.6,14.75,125220.0
2019-06-07,14.8,14.8,14.55,14.55,123440.0
2019-06-10,14.55,15.55,14.55,15.55,845940.0
2019-06-11,15.55,16.6,15.55,16.6,838740.0
2019-06-12,16.6,17.2,16.6,17.1,722540.0
2019-06-13,17.1,17.25,16.55,16.55,361680.0
2019-06-14,16.55,16.55,15.9,16.0,221960.0
2019-06-17,16.0,16.0,15.55,15.85,153050.0
2019-06-18,15.85,16.35,15.85,16.15,745780.0
2019-06-19,15.8,16.15,15.75,15.8,164300.0
2019-06-20,15.8,16.0,15.8,15.95,219230.0
2019-06-21,15.85,16.0,15.8,15.95,83670.0
2019-06-24,16.0,16.0,15.75,15.8,139490.0
2019-06-25,15.85,15.95,15.5,15.95,283790.0
2019-06-26,16.05,16.05,15.9,16.05,96110.0
2019-06-27,15.85,16.1,15.85,15.85,160860.0
2019-06-28,16.3,16.3,15.85,16.3,323420.0
2019-07-01,16.1,16.35,16.0,16.1,209630.0
2019-07-02,15.95,16.1,15.9,15.95,348580.0
2019-07-03,15.95,17.05,15.95,17.05,1160650.0
2019-07-04,15.95,17.6,17.0,17.25,396950.0
2019-07-05,17.25,17.7,16.9,17.0,186940.0
2019-07-08,17.0,17.0,16.45,16.45,229830.0
2019-07-09,16.45,16.45,15.75,16.0,185690.0
2019-07-10,16.0,16.1,16.0,16.05,129920.0
2019-07-11,16.1,16.2,16.05,16.2,124440.0
2019-07-12,16.2,16.2,16.05,16.1,97980.0
2019-07-15,16.2,16.1,15.95,16.0,89500.0
